
2025-10-10 17:40:12,Hanoi,31.98,69,Clouds,2.53,4,290.19,0.01,5.56,74.4,4.63,55.53,61.1
2025-10-10 17:40:12,Danang,27,83,Clouds,3.09,1,218.35,0.01,5.87,26.23,1.51,5.5,6.17


2025-10-10 20:35:44,Hanoi,27.98,82,Clear,3.26,4,370.97,0,6.95,45.48,3.69,57.97,66.29
2025-10-10 20:35:44,Danang,26,89,Clouds,1.54,1,248.23,0.01,7.56,22.46,1.85,4.78,5.77


2025-10-10 21:45:13,Hanoi,27.98,84,Clear,3.03,4,399.85,0,6.79,39.73,3.49,60.18,69.45
2025-10-10 21:45:13,Danang,26,89,Clouds,1.03,1,254.99,0.01,7.67,21.78,1.83,4.93,6


2025-10-10 23:44:42,Hanoi,27.98,87,Clear,2.33,4,410.32,0.01,5.7,19.76,1.87,62.08,70.23
2025-10-10 23:44:42,Danang,25,94,Clouds,0.51,1,259.81,0,7.55,21.63,1.76,5.18,6.26


2025-10-11 01:53:27,Hanoi,25.79,88,Clear,1.32,4,390.15,0.03,4.24,10.73,1.03,63.01,67.65
2025-10-11 01:53:27,Danang,24.34,91,Clouds,2.13,1,240.08,0,5.57,20.37,1.35,5.26,6.22


2025-10-11 03:34:28,Hanoi,25.98,89,Clear,0.92,4,376.15,0.06,3.44,12.63,1.04,62.93,66.41
2025-10-11 03:34:28,Danang,25,88,Clouds,0.51,1,218.08,0,4,18.38,1.04,5.34,6.21


2025-10-11 05:32:57,Hanoi,25.98,89,Clear,0.93,4,376.94,0.09,3.33,19.65,1.35,62.72,66.52
2025-10-11 05:32:57,Danang,25,88,Rain,0.51,1,198.45,0,3.05,18.35,0.82,5.17,5.97


2025-10-11 10:03:53,Hanoi,27.98,74,Rain,1.18,4,420.88,0.85,5,40.67,3.27,59.54,65.32
2025-10-11 10:03:53,Danang,29,70,Clouds,2.06,1,185.52,0.26,2.61,35.21,0.65,3.8,4.53


